t,value
1578193463,33554432
1578193466,61865984
1578193469,176160768
1578193472,239075328
1578193475,48234496
1578193478,136314880
1578193481,165675008
1578193484,251658240
1578193487,18874368
1578193490,94371840
1578193493,94371840
1578193496,94371840
1578193499,102760448
1578193502,102760448
1578193505,135266304
1578193508,163577856
1578193511,163577856
1578193514,222298112
1578193517,250609664
1578193520,42991616
1578193523,71303168
1578193526,71303168
1578193529,72351744
1578193532,75497472
1578193535,76546048
1578193538,109051904
1578193541,110100480
1578193544,110100480
1578193547,139460608
1578193550,139460608
1578193553,140509184
1578193556,140509184
1578193559,145752064
1578193562,145752064
1578193565,145752064
1578193568,146800640
1578193571,146800640
1578193574,147849216
1578193577,147849216
1578193580,153092096
1578193583,153092096
1578193586,181403648
1578193589,213909504
1578193592,225443840
1578193595,258998272
1578193598,263192576
1578193601,291504128
1578193604,34603008
1578193607,35651584
1578193610,35651584
1578193613,35651584
1578193616,45088768
1578193619,52428800
1578193622,57671680
1578193625,69206016
1578193628,73400320
1578193631,77594624
1578193634,85983232
1578193637,90177536
1578193640,102760448
1578193643,115343360
1578193646,115343360
1578193649,123731968
1578193652,135266304
1578193655,143654912
1578193658,179306496
1578193661,211812352
1578193664,211812352
1578193667,250609664
1578193670,250609664
1578193673,283115520
1578193676,17825792
1578193679,69206016
1578193682,154140672
1578193685,186646528
1578193688,252706816
1578193691,260046848
1578193694,296747008
1578193697,13631488
1578193700,18874368
1578193703,27262976
1578193706,35651584
1578193709,35651584
1578193712,36700160
1578193715,36700160
1578193718,49283072
1578193721,149946368
1578193724,183500800
1578193727,250609664
1578193730,2097152
1578193733,50331648
1578193736,67108864
1578193739,87031808
1578193742,88080384
1578193745,88080384
1578193748,125829120
1578193751,160432128
1578193754,160432128
1578193757,195035136
1578193760,209715200
1578193763,213909504
1578193766,227540992
1578193769,238026752
1578193772,272629760
1578193775,8388608
1578193778,12582912
1578193781,48234496
1578193784,82837504
1578193787,117440512
1578193790,187695104
1578193793,223346688
1578193796,287309824
1578193799,35651584
1578193802,140509184
1578193805,140509184
1578193808,140509184
1578193811,177209344
1578193814,177209344
1578193817,178257920
1578193820,183500800
1578193823,220200960
1578193826,256901120
1578193829,256901120
1578193832,257949696
1578193835,294649856
1578193838,74448896
1578193841,111149056
1578193844,184549376
1578193847,235929600
1578193850,70254592
1578193853,143654912
1578193856,217055232
1578193859,257949696
1578193862,33554432
1578193865,33554432
1578193868,34603008
1578193871,39845888
1578193874,39845888
1578193877,80740352
1578193880,84934656
1578193883,85983232
1578193886,85983232
1578193889,90177536
1578193892,90177536
1578193895,91226112
1578193898,95420416
1578193901,103809024
1578193904,145752064
1578193907,154140672
1578193910,158334976
1578193913,169869312
1578193916,182452224
1578193919,197132288
1578193922,208666624
1578193925,221249536
1578193928,228589568
1578193931,228589568
1578193934,266338304
1578193937,14680064
1578193940,96468992
1578193943,170917888
1578193946,170917888
1578193949,171966464
1578193952,171966464
1578193955,173015040
1578193958,291504128
1578193961,78643200
1578193964,159383552
1578193967,199229440
1578193970,239075328
1578193973,71303168
1578193976,150994944
1578193979,155189248
1578193982,274726912
1578193985,31457280
1578193988,31457280
1578193991,190840832
1578193994,271581184
1578193997,271581184
1578194000,275775488
