t,value
1578195209,45
1578195212,45
1578195215,45
1578195218,47
1578195221,47
1578195224,46
1578195227,46
1578195230,45
1578195233,45
1578195236,45
1578195239,46
1578195242,46
1578195245,46
1578195248,45
1578195251,45
1578195254,45
1578195257,45
1578195260,47
1578195263,47
1578195266,46
t,value
1578195649,23
1578195652,24
1578195655,25
1578195658,26
1578195661,28
1578195664,45
1578195667,46
1578195670,46
1578195673,44
1578195676,44
1578195679,44
1578195682,44
1578195685,44
1578195688,44
1578195691,44
1578195694,44
1578195697,44
1578195700,45
1578195703,45
1578195706,45
1578195709,44
1578195712,44
1578195715,44
1578195718,44
1578195721,44
1578195724,44
1578195727,44
1578195730,44
1578195733,44
1578195736,44
1578195739,44
1578195742,44
1578195745,44
1578195748,44
1578195751,44
1578195754,44
1578195757,44
1578195760,43
1578195763,43
1578195766,43
1578195769,43
1578195772,43
1578195775,43
1578195778,43
1578195781,43
1578195784,43
1578195787,43
1578195790,43
1578195793,43
1578195796,43
1578195799,43
1578195802,43
1578195805,43
1578195808,43
1578195811,43
1578195814,43
1578195817,43
1578195820,43
1578195823,43
1578195826,43
1578195829,43
1578195832,43
1578195835,42
1578195838,42
1578195841,42
1578195844,42
1578195847,42
1578195850,42
1578195853,42
1578195856,42
1578195859,42
1578195862,42
1578195865,42
1578195868,42
1578195871,42
1578195874,42
1578195877,42
1578195880,52
1578195883,51
1578195886,51
1578195889,51
1578195892,50
1578195895,48
1578195898,47
1578195901,46
1578195904,46
1578195907,46
1578195910,45
1578195913,45
1578195916,45
1578195919,46
1578195922,46
1578195925,46
1578195928,45
1578195931,45
1578195934,45
1578195937,45
1578195940,46
1578195943,46
1578195946,46
1578195949,45
1578195952,45
1578195955,45
1578195958,45
1578195961,46
1578195964,46
1578195967,46
1578195970,45
1578195973,45
1578195976,45
1578195979,46
1578195982,46
1578195985,46
1578195988,45
1578195991,45
1578195994,45
1578195997,45
1578196000,46
1578196003,46
1578196006,46
1578196009,45
1578196012,45
1578196015,45
1578196018,45
1578196021,46
1578196024,46
1578196027,46
1578196030,45
1578196033,45
1578196036,45
1578196039,46
1578196042,46
1578196045,46
1578196048,45
1578196051,45
1578196054,45
1578196057,45
1578196060,46
1578196063,46
1578196066,46
1578196069,45
1578196072,45
1578196075,45
1578196078,45
1578196081,46
1578196084,46
1578196087,46
1578196090,45
1578196093,45
1578196096,45
1578196099,46
1578196102,46
1578196105,46
1578196108,45
1578196111,45
1578196114,45
1578196117,45
1578196120,46
1578196123,46
1578196126,46
1578196129,45
1578196132,45
1578196135,45
