t,value
1578195703,50
1578195706,50
1578195709,49
1578195712,49
1578195715,49
1578195718,49
1578195721,49
1578195724,49
1578195727,49
1578195730,49
1578195733,49
1578195736,49
1578195739,49
1578195742,49
1578195745,49
1578195748,49
1578195751,49
1578195754,49
1578195757,49
1578195760,48
1578195763,48
1578195766,48
1578195769,48
1578195772,48
1578195775,48
1578195778,48
1578195781,48
1578195784,48
1578195787,48
1578195790,48
1578195793,48
1578195796,48
1578195799,48
1578195802,48
1578195805,48
1578195808,48
1578195811,48
1578195814,48
1578195817,48
1578195820,48
1578195823,48
1578195826,48
1578195829,48
1578195832,48
1578195835,47
1578195838,47
1578195841,47
1578195844,47
1578195847,47
1578195850,47
1578195853,47
1578195856,47
1578195859,47
1578195862,47
1578195865,47
1578195868,47
1578195871,47
1578195874,47
1578195877,47
1578195880,57
1578195883,56
1578195886,56
1578195889,56
1578195892,55
1578195895,53
1578195898,52
1578195901,51
1578195904,51
1578195907,51
1578195910,50
1578195913,50
1578195916,50
1578195919,51
1578195922,51
1578195925,51
1578195928,50
1578195931,50
1578195934,50
1578195937,50
1578195940,51
1578195943,51
1578195946,51
1578195949,50
1578195952,50
1578195955,50
1578195958,50
1578195961,51
1578195964,51
1578195967,51
1578195970,50
1578195973,50
1578195976,50
1578195979,51
1578195982,51
1578195985,51
1578195988,50
1578195991,50
1578195994,50
1578195997,50
1578196000,51
1578196003,51
1578196006,51
1578196009,50
1578196012,50
1578196015,50
1578196018,50
1578196021,51
1578196024,51
1578196027,51
1578196030,50
1578196033,50
1578196036,50
1578196039,51
1578196042,51
1578196045,51
1578196048,50
1578196051,50
1578196054,50
1578196057,50
1578196060,51
1578196063,51
1578196066,51
1578196069,50
1578196072,50
1578196075,50
1578196078,50
1578196081,51
1578196084,51
1578196087,51
1578196090,50
1578196093,50
1578196096,50
1578196099,51
1578196102,51
1578196105,51
1578196108,50
1578196111,50
1578196114,50
1578196117,50
1578196120,51
1578196123,51
1578196126,51
1578196129,50
1578196132,50
1578196135,50
1578196138,50
1578196141,51
1578196144,51
1578196147,51
1578196150,50
1578196153,50
1578196156,50
1578196159,50
1578196162,51
t,value
1578238424,29
1578238427,29
1578238430,30
1578238433,34
1578238436,44
1578238439,52
1578238442,53
1578238445,53
1578238448,51
1578238451,51
1578238454,51
1578238457,51
1578238460,51
1578238463,51
1578238466,51
1578238469,51
1578238472,51
1578238475,51
1578238478,51
1578238481,55
1578238484,60
1578238487,58
1578238490,56
1578238493,56
1578238496,54
1578238499,53
1578238502,53
1578238505,53
1578238508,53
1578238511,52
1578238514,52
1578238517,52
1578238520,52
1578238523,53
1578238526,53
1578238529,53
1578238532,52
1578238535,52
1578238538,52
1578238541,53
1578238544,53
1578238547,53
1578238550,52
1578238553,52
1578238556,52
1578238559,51
1578238562,52
1578238565,52
1578238568,52
1578238571,51
1578238574,51
1578238577,51
1578238580,51
1578238583,52
1578238586,52
1578238589,52
1578238592,51
1578238595,51
1578238598,51
1578238601,52
1578238604,52
1578238607,52
1578238610,51
1578238613,51
1578238616,51
1578238619,50
1578238622,51
1578238625,51
1578238628,51
1578238631,50
1578238634,50
1578238637,50
1578238640,50
1578238643,54
1578238646,54
1578238649,52
1578238652,52
1578238655,51
1578238658,51
1578238661,51
1578238664,51
1578238667,51
1578238670,50
1578238673,50
1578238676,50
1578238679,50
1578238682,51
1578238685,51
1578238688,51
1578238691,50
1578238694,50
1578238697,50
1578238700,50
1578238703,51
1578238706,51
1578238709,51
1578238712,50
1578238715,50
1578238718,50
1578238721,51
1578238724,51
1578238727,51
1578238730,50
1578238733,50
1578238736,50
1578238739,50
1578238742,51
1578238745,51
1578238748,51
1578238751,50
1578238754,50
1578238757,50
1578238760,50
1578238763,51
1578238766,51
1578238769,51
1578238772,50
1578238775,50
1578238778,50
1578238781,51
1578238784,51
1578238787,51
1578238790,50
1578238793,50
1578238796,50
1578238799,50
1578238802,51
1578238805,51
1578238808,51
1578238811,50
1578238814,50
1578238817,50
1578238820,50
1578238823,51
1578238826,51
1578238829,51
1578238832,50
1578238835,50
1578238838,50
1578238841,51
1578238844,51
1578238847,51
1578238850,50
1578238853,50
1578238856,50
1578238859,50
1578238862,51
1578238865,51
1578238868,51
1578238871,50
1578238874,50
1578238877,50
1578238880,50
1578238883,52
1578238886,52
1578238889,52
1578238892,52
1578238895,52
1578238898,52
1578238901,52
1578238904,52
1578238907,52
1578238910,52
1578238913,50
1578238916,52
1578238919,52
1578238922,51
1578238925,51
1578238928,51
1578238931,50
1578238934,50
1578238937,50
1578238940,50
1578238943,51
1578238946,51
1578238949,51
1578238952,50
1578238955,50
1578238958,50
1578238961,51
1578238964,51
1578238967,51
1578238970,50
1578238973,50
1578238976,50
1578238979,50
1578238982,51
1578238985,51
1578238988,51
1578238991,50
1578238994,50
1578238997,50
1578239000,50
1578239003,51
1578239006,51
1578239009,51
1578239012,50
1578239015,50
1578239018,50
1578239021,51
1578239024,53
1578239027,51
1578239030,50
1578239033,50
1578239036,50
1578239039,50
1578239042,51
1578239045,51
1578239048,51
1578239051,50
1578239054,50
1578239057,50
1578239060,50
1578239063,51
1578239066,51
1578239069,51
1578239072,50
1578239075,50
1578239078,50
1578239081,51
1578239084,51
1578239087,51
1578239090,50
1578239093,50
1578239096,50
1578239099,50
1578239102,51
1578239105,51
1578239108,51
1578239111,50
1578239114,50
1578239117,50
1578239120,50
1578239123,51
1578239126,51
1578239129,51
1578239132,50
1578239135,50
1578239138,50
1578239141,51
1578239144,51
1578239147,51
1578239150,50
1578239153,50
1578239156,50
1578239159,50
1578239162,51
1578239165,51
1578239168,51
1578239171,50
1578239174,50
1578239177,50
1578239180,50
1578239183,51
1578239186,51
1578239189,51
1578239192,50
1578239195,50
1578239198,50
1578239201,51
1578239204,51
1578239207,51
1578239210,50
1578239213,50
1578239216,50
1578239219,50
1578239222,51
1578239225,51
1578239228,51
1578239231,50
1578239234,50
1578239237,50
1578239240,50
1578239243,51
1578239246,51
1578239249,51
1578239252,50
1578239255,50
1578239258,50
1578239261,51
1578239264,51
1578239267,51
1578239270,50
1578239273,50
1578239276,50
1578239279,50
1578239282,51
1578239285,51
1578239288,51
1578239291,50
1578239294,50
1578239297,50
1578239300,50
1578239303,51
1578239306,51
1578239309,51
1578239312,50
1578239315,50
1578239318,50
1578239321,51
1578239324,51
1578239327,51
1578239330,50
1578239333,50
1578239336,50
1578239339,50
1578239342,51
1578239345,51
1578239348,51
1578239351,50
1578239354,50
1578239357,50
1578239360,50
1578239363,51
1578239366,51
1578239369,51
1578239372,50
1578239375,50
1578239378,50
1578239381,51
1578239384,51
1578239387,51
1578239390,50
1578239393,50
1578239396,50
1578239399,50
1578239402,51
1578239405,51
1578239408,51
1578239411,50
1578239414,50
1578239417,50
1578239420,50
1578239423,51
1578239426,51
1578239429,51
1578239432,50
1578239435,50
1578239438,50
1578239441,51
1578239444,51
1578239447,51
1578239450,50
1578239453,50
1578239456,50
1578239459,50
1578239462,51
1578239465,51
1578239468,51
1578239471,50
1578239474,50
1578239477,50
1578239480,50
1578239483,51
1578239486,51
1578239489,51
1578239492,50
1578239495,50
1578239498,50
1578239501,51
1578239504,51
1578239507,51
1578239510,50
1578239513,50
1578239516,50
1578239519,50
1578239522,51
1578239525,51
1578239528,51
1578239531,50
1578239534,50
1578239537,50
1578239540,50
1578239543,51
1578239546,51
1578239549,51
1578239552,50
1578239555,50
1578239558,50
1578239561,51
1578239564,51
1578239567,51
1578239570,50
1578239573,50
1578239576,50
1578239579,50
1578239582,51
1578239585,51
1578239588,51
1578239591,50
1578239594,50
1578239597,50
1578239600,50
1578239603,51
1578239606,51
1578239609,51
1578239612,50
1578239615,50
1578239618,50
1578239621,51
1578239624,51
1578239627,51
1578239630,50
1578239633,50
1578239636,50
1578239639,50
1578239642,51
1578239645,51
1578239648,51
1578239651,50
1578239654,50
1578239657,50
1578239660,50
1578239663,51
1578239666,51
1578239669,51
1578239672,50
1578239675,50
1578239678,50
1578239681,51
1578239684,51
